sla_event_id,ticket_id,sla_policy_name,metric,sla_applied_at,target,in_business_hours,sla_breach_at,sla_elapsed_time,is_active_sla,is_sla_breach,ticket_group,ticket_brand,ticket_form,requester_organization,ticket_channel
2720,156875,Paper Tier 1 SLA - Support,next_reply_time,2023-08-10 08:26:19.000000,500,FALSE,2023-08-11 16:26:19.000000,63,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Evergreen Landscapes,web
2721,150009,Paper Tier 1 SLA - Support,next_reply_time,2023-07-04 07:28:22.000000,500,FALSE,2023-07-05 15:28:22.000000,33,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Sunset Dining,web
2722,153359,Paper Tier 2 SLA - Support,next_reply_time,2023-08-03 21:17:19.000000,500,TRUE,2023-08-05 05:17:19.000000,41,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NextGen Game Studios,web
2723,156176,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 17:59:20.000000,500,TRUE,2023-08-04 01:59:20.000000,8,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
2724,151827,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 16:11:34.000000,500,FALSE,2023-07-12 00:11:34.000000,2,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,King's Coffee Roasters,email
2725,155925,Paper Tier 2 SLA - Support,next_reply_time,2023-08-07 10:44:24.000000,500,TRUE,2023-08-08 18:44:24.000000,248,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
2726,156694,Paper Tier 2 SLA - Support,next_reply_time,2023-08-08 00:39:42.000000,500,FALSE,2023-08-09 08:39:42.000000,319,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Urban Design Studios,web
2727,154649,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 19:05:25.000000,500,FALSE,2023-07-29 03:05:25.000000,2,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
2728,151323,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 11:37:19.000000,500,TRUE,2023-07-11 19:37:19.000000,31,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,web
2729,156188,Paper Tier 2 SLA - Support,next_reply_time,2023-08-04 12:53:34.000000,500,FALSE,2023-08-05 20:53:34.000000,73,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Metro Daily News,web
2730,151330,Paper Tier 2 SLA - Support,next_reply_time,2023-07-11 03:27:23.000000,500,FALSE,2023-07-12 11:27:23.000000,156,FALSE,FALSE,Assistant to the Regional Manager Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,email
2731,154925,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 21:34:33.000000,500,TRUE,2023-08-03 05:34:33.000000,22,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
2732,152626,Paper Tier 2 SLA - Support,next_reply_time,2023-07-14 05:07:09.000000,500,TRUE,2023-07-15 13:07:09.000000,0,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
2733,155188,Paper Tier 2 SLA - Support,next_reply_time,2023-07-28 17:17:55.000000,500,TRUE,2023-07-30 01:17:55.000000,4,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elegant Events Planners,web
2734,157244,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 09:41:41.000000,500,FALSE,2023-08-11 17:41:41.000000,48,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Phoenix Motors,web
2735,150594,Paper Tier 2 SLA - Support,next_reply_time,2023-07-05 13:47:17.000000,500,TRUE,2023-07-06 21:47:17.000000,12,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
2736,157254,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 15:34:14.000000,500,FALSE,2023-08-10 23:34:14.000000,0,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vintage Vino Wineries,web
2737,150601,Paper Tier 2 SLA - Support,next_reply_time,2023-07-03 17:30:24.000000,500,TRUE,2023-07-05 01:30:24.000000,516,FALSE,TRUE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BrightMinds Academy,web
2738,153937,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 17:12:21.000000,500,FALSE,2023-08-04 01:12:21.000000,72,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Metro Daily News,web
2739,151925,Paper Tier 2 SLA - Support,next_reply_time,2023-07-24 19:57:52.000000,500,TRUE,2023-07-26 03:57:52.000000,1267,FALSE,TRUE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Urban Design Studios,web
2740,150140,Paper Tier 2 SLA - Support,next_reply_time,2023-07-14 14:00:50.000000,500,TRUE,2023-07-15 22:00:50.000000,2,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,email
2741,156543,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 19:31:55.000000,500,FALSE,2023-08-11 03:31:55.000000,159,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Majestic Jewelers,email
2742,156035,Paper Tier 2 SLA - Support,next_reply_time,2023-08-04 15:13:32.000000,500,FALSE,2023-08-05 23:13:32.000000,171,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Metro Daily News,email
2743,152988,Paper Tier 2 SLA - Support,next_reply_time,2023-07-25 14:37:30.000000,500,FALSE,2023-07-26 22:37:30.000000,116,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Rainbow Textiles,web
2744,154534,Paper Tier 2 SLA - Support,next_reply_time,2023-07-25 10:54:34.000000,500,FALSE,2023-07-26 18:54:34.000000,6,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
2745,155816,Paper Tier 2 SLA - Support,next_reply_time,2023-08-03 21:14:05.000000,500,TRUE,2023-08-05 05:14:05.000000,77,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,web
2746,155578,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 22:05:12.000000,500,FALSE,2023-08-11 06:05:12.000000,80,FALSE,FALSE,Assistant to the Regional Manager Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,email
2747,157391,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 20:22:26.000000,500,TRUE,2023-08-12 04:22:26.000000,3,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NexaHome Furniture,web
2748,152289,Paper Tier 2 SLA - Support,next_reply_time,2023-07-12 07:59:08.000000,500,TRUE,2023-07-13 15:59:08.000000,2,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,web
2749,149476,Paper Tier 2 SLA - Support,next_reply_time,2023-07-12 14:33:12.000000,500,FALSE,2023-07-13 22:33:12.000000,20,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
2750,155109,Paper Tier 2 SLA - Support,next_reply_time,2023-07-31 12:19:07.000000,500,FALSE,2023-08-01 20:19:07.000000,223,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
2751,148972,Paper Tier 2 SLA - Support,next_reply_time,2023-07-07 02:35:45.000000,500,FALSE,2023-07-08 10:35:45.000000,235,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FreshWave Juiceries,web
2752,155884,Paper Tier 2 SLA - Support,next_reply_time,2023-08-03 09:18:01.000000,500,TRUE,2023-08-04 17:18:01.000000,1,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,web
2753,151789,Paper Tier 2 SLA - Support,next_reply_time,2023-07-13 04:30:24.000000,500,FALSE,2023-07-14 12:30:24.000000,12,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Evergreen Landscapes,web
2754,152557,Paper Tier 2 SLA - Support,next_reply_time,2023-07-13 20:07:26.000000,500,TRUE,2023-07-15 04:07:26.000000,24,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Sunset Dining,web
2755,155898,Paper Tier 2 SLA - Support,next_reply_time,2023-08-07 19:38:05.000000,500,FALSE,2023-08-09 03:38:05.000000,172,FALSE,FALSE,Assistant to the Regional Manager Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
2756,150541,Paper Tier 1 SLA - Support,next_reply_time,2023-07-11 08:31:41.000000,500,FALSE,2023-07-12 16:31:41.000000,125,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Quasar Electronics,web
2757,154386,Paper Tier 1 SLA - Support,next_reply_time,2023-07-24 21:15:09.000000,500,FALSE,2023-07-26 05:15:09.000000,174,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Palm Grove Resorts,web
2758,152382,Paper Tier 1 SLA - Support,next_reply_time,2023-07-13 15:40:20.000000,500,TRUE,2023-07-14 23:40:20.000000,209,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,email
2759,152382,Paper Tier 1 SLA - Support,next_reply_time,2023-08-08 10:07:10.000000,500,TRUE,2023-08-09 18:07:10.000000,14,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,email
2760,155976,Paper Tier 1 SLA - Support,next_reply_time,2023-08-02 21:41:01.000000,500,TRUE,2023-08-04 05:41:01.000000,588,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Bella Moda Boutiques,web
2761,155495,Paper Tier 1 SLA - Support,next_reply_time,2023-07-31 17:48:46.000000,500,TRUE,2023-08-02 01:48:46.000000,68,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NatureWalk Shoes,web
2762,151213,Paper Tier 1 SLA - Support,next_reply_time,2023-07-12 14:18:34.000000,500,FALSE,2023-07-13 22:18:34.000000,19,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Rainbow Textiles,web
2763,152778,Paper Tier 1 SLA - Support,next_reply_time,2023-07-20 10:16:33.000000,500,FALSE,2023-07-21 18:16:33.000000,7,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
2764,153298,Paper Tier 1 SLA - Support,next_reply_time,2023-07-18 12:57:16.000000,500,FALSE,2023-07-19 20:57:16.000000,42,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
2765,156628,Paper Tier 1 SLA - Support,next_reply_time,2023-08-07 07:56:41.000000,500,FALSE,2023-08-08 15:56:41.000000,72115,FALSE,TRUE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
2766,156672,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 22:28:04.000000,500,FALSE,2023-08-11 06:28:04.000000,1036,FALSE,TRUE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Golden Grains Bakeries,web
2767,152065,Paper Tier 2 SLA - Support,next_reply_time,2023-07-13 13:52:46.000000,500,TRUE,2023-07-14 21:52:46.000000,1,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
2768,154631,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 14:05:29.000000,500,FALSE,2023-07-27 22:05:29.000000,9,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
2769,153117,Paper Tier 2 SLA - Support,next_reply_time,2023-07-24 21:42:51.000000,500,TRUE,2023-07-26 05:42:51.000000,28,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,King's Coffee Roasters,web
2770,157223,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 01:47:49.000000,500,FALSE,2023-08-11 09:47:49.000000,100347,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
2771,154925,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 15:40:09.000000,500,FALSE,2023-07-28 23:40:09.000000,4,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Prestige Bookends,web
2772,153394,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 18:03:42.000000,500,FALSE,2023-07-28 02:03:42.000000,73,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,web
2773,154428,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 15:40:39.000000,500,FALSE,2023-07-28 23:40:39.000000,5,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Sunset Dining,email
2774,154688,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 17:35:14.000000,500,TRUE,2023-07-29 01:35:14.000000,229,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,web
2775,145475,Paper Tier 2 SLA - Support,next_reply_time,2023-07-25 03:46:34.000000,500,TRUE,2023-07-26 11:46:34.000000,123,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
2776,150856,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 02:42:16.000000,500,FALSE,2023-08-02 10:42:16.000000,1163,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FreshWave Juiceries,web
2777,149578,Paper Tier 2 SLA - Support,next_reply_time,2023-07-11 06:54:07.000000,500,TRUE,2023-07-12 14:54:07.000000,79,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NexaHome Furniture,web
2778,154196,Paper Tier 2 SLA - Support,next_reply_time,2023-07-25 15:03:52.000000,500,FALSE,2023-07-26 23:03:52.000000,70,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,email
2779,155222,Paper Tier 2 SLA - Support,next_reply_time,2023-07-28 17:34:18.000000,500,TRUE,2023-07-30 01:34:18.000000,8,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Rainbow Textiles,web
2780,154715,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 23:37:06.000000,500,TRUE,2023-07-28 07:37:06.000000,879,FALSE,TRUE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vintage Vino Wineries,web
2781,152697,Paper Tier 2 SLA - Support,next_reply_time,2023-07-24 19:11:57.000000,500,FALSE,2023-07-26 03:11:57.000000,12,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Majestic Jewelers,web
2782,153213,Paper Tier 2 SLA - Support,next_reply_time,2023-07-21 19:28:29.000000,500,TRUE,2023-07-23 03:28:29.000000,1,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FreshWave Juiceries,web
2783,153213,Paper Tier 2 SLA - Support,next_reply_time,2023-07-21 16:31:49.000000,500,FALSE,2023-07-23 00:31:49.000000,10,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
2784,152457,Paper Tier 2 SLA - Support,next_reply_time,2023-07-24 18:22:16.000000,500,TRUE,2023-07-26 02:22:16.000000,1,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,email
2785,151444,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 07:45:03.000000,500,TRUE,2023-07-11 15:45:03.000000,75,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Noble Tech Innovations,email
2786,151206,Paper Tier 2 SLA - Support,next_reply_time,2023-07-11 16:37:05.000000,500,TRUE,2023-07-13 00:37:05.000000,7,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,King's Coffee Roasters,web
2787,145847,Paper Tier 2 SLA - Support,next_reply_time,2023-07-11 13:17:27.000000,500,FALSE,2023-07-12 21:17:27.000000,30,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Quasar Electronics,web
2788,151237,Paper Tier 2 SLA - Support,next_reply_time,2023-07-13 09:44:15.000000,500,TRUE,2023-07-14 17:44:15.000000,172,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Evergreen Landscapes,web
2789,155593,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 16:43:12.000000,500,FALSE,2023-08-03 00:43:12.000000,129,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FreshWave Juiceries,web
2790,155343,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 10:22:33.000000,500,FALSE,2023-08-02 18:22:33.000000,11,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
2791,152787,Paper Tier 2 SLA - Support,next_reply_time,2023-07-17 07:43:35.000000,500,FALSE,2023-07-18 15:43:35.000000,44,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BrightMinds Academy,web
2792,151789,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 07:02:04.000000,500,TRUE,2023-07-11 15:02:04.000000,26,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,web
2793,156411,Paper Tier 2 SLA - Support,next_reply_time,2023-08-04 13:28:37.000000,500,TRUE,2023-08-05 21:28:37.000000,65699,FALSE,TRUE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,web
2794,151052,Paper Tier 1 SLA - Support,next_reply_time,2023-07-10 16:30:59.000000,500,FALSE,2023-07-12 00:30:59.000000,35,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NextGen Game Studios,web
2795,154959,Paper Tier 1 SLA - Support,next_reply_time,2023-08-02 00:34:00.000000,500,TRUE,2023-08-03 08:34:00.000000,389,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Majestic Jewelers,web
2796,154959,Paper Tier 1 SLA - Support,next_reply_time,2023-07-28 01:04:19.000000,500,TRUE,2023-07-29 09:04:19.000000,216,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,SkyHigh Constructions,web
2797,154728,Paper Tier 1 SLA - Support,next_reply_time,2023-07-28 12:52:01.000000,500,FALSE,2023-07-29 20:52:01.000000,16,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NatureWalk Shoes,web
2798,156050,Paper Tier 1 SLA - Support,next_reply_time,2023-08-02 14:33:27.000000,500,TRUE,2023-08-03 22:33:27.000000,182,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
2799,155331,Paper Tier 1 SLA - Support,next_reply_time,2023-07-28 13:00:46.000000,500,TRUE,2023-07-29 21:00:46.000000,0,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
2800,152778,Paper Tier 1 SLA - Support,next_reply_time,2023-07-17 17:22:06.000000,500,TRUE,2023-07-19 01:22:06.000000,15,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
2801,150497,Paper Tier 1 SLA - Support,next_reply_time,2023-07-18 00:47:07.000000,500,FALSE,2023-07-19 08:47:07.000000,150,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
2802,156132,Paper Tier 1 SLA - Support,next_reply_time,2023-08-09 21:47:42.000000,500,TRUE,2023-08-11 05:47:42.000000,16,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
2803,153344,Paper Tier 2 SLA - Support,next_reply_time,2023-07-18 15:59:09.000000,500,TRUE,2023-07-19 23:59:09.000000,71,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
2804,151810,Paper Tier 2 SLA - Support,next_reply_time,2023-08-03 06:51:31.000000,500,FALSE,2023-08-04 14:51:31.000000,424,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BrightMinds Academy,web
2805,151810,Paper Tier 2 SLA - Support,next_reply_time,2023-07-12 06:37:21.000000,500,FALSE,2023-07-13 14:37:21.000000,542,FALSE,TRUE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
2806,151323,Paper Tier 2 SLA - Support,next_reply_time,2023-07-06 12:00:54.000000,500,TRUE,2023-07-07 20:00:54.000000,0,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
2807,156445,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 08:58:44.000000,500,FALSE,2023-08-10 16:58:44.000000,304,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
